Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
High income,HIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,42748.73934,42934.69911,41711.97839,40842.11414,41135.96997,44012.33674,45597.74484,43946.39883,48347.85237,51451.4188
High income,HIC,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,43641.18576,44910.23442,45610.37291,46806.84351,48813.40592,50811.15039,52769.87225,51296.31249,55868.58181,61413.16967
High income,HIC,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,5.1248E+13,5.17658E+13,5.05734E+13,4.9801E+13,5.0414E+13,5.42016E+13,5.63912E+13,5.45691E+13,6.00127E+13,6.40243E+13
High income,HIC,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.23179E+13,5.41477E+13,5.53E+13,5.70742E+13,5.9823E+13,6.25744E+13,6.5261E+13,6.36956E+13,6.93479E+13,7.64204E+13
High income,HIC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.50883224,21.87842969,22.19155252,21.97986636,22.33472238,22.62696703,22.86085934,22.54375312,22.85255615,..
High income,HIC,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,18.3961217,18.53145662,19.3894229,19.67403488,20.06444961,19.93071029,20.1343225,21.29356864,21.72848877,19.407225
High income,HIC,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93.80524695,94.0554938,93.70092522,93.61333145,93.48960422,93.97784377,93.24412714,93.0383227,93.08759068,93.17210176
High income,HIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.21573177,31.39245048,30.02822929,29.02982851,30.18827359,31.00162202,30.44218703,28.16976319,30.72406986,33.81584012
High income,HIC,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.71348929,23.62744296,22.79848429,22.41867531,22.74703397,23.04158762,22.610767,22.07204159,22.42808734,..
High income,HIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.281332227,1.200554859,1.138248785,0.874115426,1.878075593,2.007492441,1.799997186,1.313677261,2.924513877,5.609385286
High income,HIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.343409,80.59891528,80.48403238,80.64248185,80.68228073,80.7690416,80.98429214,80.08086526,79.92392299,..
High income,HIC,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,51.10763415,50.23896035,46.78203424,44.99763521,47.02989966,48.36179783,46.54875484,44.1531358,49.0989548,54.05883333
High income,HIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.52206387,2.442959139,2.446141742,2.371295033,2.340590926,2.338183812,2.402701727,2.59439279,2.477079031,2.559906992
High income,HIC,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,117.0498661,118.433868,118.6956817,119.4864304,119.3469312,120.6474309,121.9742451,121.8466706,124.2759338,126.8662534
High income,HIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,5.7,5.6,5.5,5.4,5.3,5.2,5.1,5,4.9,..
High income,HIC,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..
High income,HIC,Net migration,SM.POP.NETM,3727118,3420312,3930907,3973186,4292164,4353899,4082105,788160,2122893,..
High income,HIC,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,214099997.4,180960007.4,127280002.4,247960003.6,205959998.1,94269998.55,152280002.6,198850004.2,129680000.3,..
High income,HIC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1.43385E+11,1.49317E+11,1.3936E+11,1.39863E+11,1.48145E+11,1.55848E+11,1.61129E+11,1.56736E+11,1.71353E+11,1.78746E+11
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,33.83231147,34.02574878,34.21696535,34.40217967,34.57750325,34.74512888,34.89191665,35.03405101,35.19687965,..
High income,HIC,Population growth (annual %),SP.POP.GROW,0.568463227,0.572885173,0.56050244,0.569985664,0.507590433,0.486683359,0.42233974,0.405023511,-0.036267951,0.249443038
High income,HIC,"Population, total",SP.POP.TOTL,1198818424,1205686277,1212444178,1219354936,1225544265,1231508785,1236709936,1241718902,1241268556,1244364814
High income,HIC,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.6,0.8,0.8,0.6,0.7,0.6,0.6,0.4,..,..
High income,HIC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
High income,HIC,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,1.064458847,1.043195367,1.022352219,1.001921415,0.981894732,0.962264538,0.943022966,0.924162626,0.905676067,0.887555897
High income,HIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.36460876,98.02924347,98.35539246,98.13098907,97.96740723,97.87429047,98.26139832,98.30740356,98.55998993,98.49041748
High income,HIC,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,26.63835481,26.50280952,26.31059441,26.11125087,26.55365014,25.99556125,25.94775958,26.15045534,26.78836284,..
High income,HIC,"School enrollment, primary (% gross)",SE.PRM.ENRR,101.7106323,101.3175278,101.0442963,100.7905731,100.7080383,100.4369812,100.3978577,99.83968353,99.62478638,99.84716034
High income,HIC,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.997919977,0.999840021,1.000800014,0.996159971,0.994449973,0.996909976,0.996800005,0.996389985,..,..
High income,HIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.8429794,104.9974899,105.3207397,105.1509933,105.4440536,105.0516129,105.2381668,105.0364609,105.069397,105.1244125
High income,HIC,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
High income,HIC,Surface area (sq. km),AG.SRF.TOTL.K2,37703564.65,37703392.94,37703429.59,37704275.91,37704129.44,37704197.6,37704639.32,37715538.57,43470244.91,..
High income,HIC,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,15.15777543,15.32923852,15.4480999,15.37407268,15.7402217,15.27563959,15.22952854,15.21563811,16.19076968,..
High income,HIC,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,18.14744235,18.99453301,18.99452441,19.62343729,19.70496154,17.51715483,..
High income,HIC,Time required to start a business (days),IC.REG.DURS,15.85084746,14.57118644,12.07118644,12.03559322,11.36610169,12.06,10.87166667,..,..,..
High income,HIC,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
High income,HIC,Urban population growth (annual %),SP.URB.GROW,0.78217217,0.784197882,0.780148445,0.793756174,0.733567939,0.715253087,0.661247668,0.635788388,0.189574041,0.501712387
IBRD only,IBD,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,38.69439406,38.68425648,33.56095977,31.62076996,31.0058576,29.55475052,28.28121127,27.33174949,26.83709167,..
IBRD only,IBD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.849925434,7.857719799,8.194818832,8.241290037,7.878080932,7.519764899,7.708941809,8.520317971,8.192606277,8.110465571
IBRD only,IBD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,9.259522781,9.260704141,9.413148563,9.502443501,9.478428466,9.594535516,9.463536237,..,..
IBRD only,IBD,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,93.43408389,..,..,..
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.332775295,4.340477042,4.253475902,4.228778559,4.293761367,4.424634197,4.440979978,4.304955533,..,..
IBRD only,IBD,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,71.77673138,..,..,..
IBRD only,IBD,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2336.464343,2398.413674,..,..,..,..,..,..,..,..
IBRD only,IBD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1549.202574,1572.123347,..,..,..,..,..,..,..,..
IBRD only,IBD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.1933641,26.33022003,24.79680543,23.70731285,24.2565257,25.32870852,24.44781746,23.57628626,25.95092821,27.43325495
IBRD only,IBD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.148370998,2.140181626,2.100542038,2.110675163,2.09072472,2.001372974,1.950303932,1.867037264,1.824392869,..
IBRD only,IBD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7.2206E+11,6.56628E+11,6.06287E+11,5.48249E+11,5.23948E+11,6.02941E+11,5.70467E+11,5.34534E+11,7.92262E+11,5.87099E+11
IBRD only,IBD,Forest area (sq. km),AG.LND.FRST.K2,24196355.38,24178240.89,24160126.41,24155628.12,24126709.96,24115103.26,24101866.7,24089762.4,24076903.26,..
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2.66736E+13,2.7568E+13,2.58198E+13,2.60095E+13,2.87261E+13,3.05604E+13,3.12231E+13,3.00666E+13,3.56601E+13,3.77524E+13
IBRD only,IBD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.216624399,4.789813223,4.407794279,4.548667906,5.229955181,4.937864107,3.974205062,-1.34802881,7.484744043,3.581985033
IBRD only,IBD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5740.163378,5919.925236,5737.557301,5624.238643,5748.038159,6184.790292,6514.565529,6286.715679,6952.600251,7503.933643
IBRD only,IBD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10911.34706,11261.71855,11344.17879,11742.56818,12370.94501,13159.29544,13795.3498,13608.40532,15064.39624,16734.79519
IBRD only,IBD,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.62209E+13,2.73298E+13,2.6758E+13,2.64846E+13,2.73219E+13,2.96533E+13,3.14844E+13,3.0598E+13,3.40356E+13,3.68735E+13
IBRD only,IBD,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.98428E+13,5.19907E+13,5.29053E+13,5.52958E+13,5.88022E+13,6.3093E+13,6.66719E+13,6.62334E+13,7.37458E+13,8.22329E+13
IBRD only,IBD,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.07446937,33.14774501,32.87933377,32.34684953,32.62026159,33.57242011,33.01895442,33.44333772,34.3034298,33.91651894
IBRD only,IBD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,19.92862728,19.8515271,20.98651317,20.76634999,21.36288391,21.7024819,21.69083914,23.03845164,21.43960167,18.73218233
IBRD only,IBD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90.07700507,90.40889251,91.10388137,91.4368096,91.27893407,92.86223461,92.56429893,88.61314976,87.23389357,90.14848458
IBRD only,IBD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.53125301,26.00262383,23.83660533,22.98059746,23.72104128,24.89935284,23.8459934,22.13891936,24.37704,25.67140291
IBRD only,IBD,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.73409149,35.1682455,34.89670606,34.05225231,34.30550507,34.95541084,34.08485751,33.66421638,35.34564285,35.89165911
IBRD only,IBD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.907848338,2.857006485,2.194662525,2.671679458,4.262680049,3.7794887,2.414372052,2.326168801,6.131912059,9.280253005
IBRD only,IBD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.4922093,72.84938854,73.14969691,73.4173752,73.63991296,73.93264819,74.1291154,73.37931461,72.12419255,..
IBRD only,IBD,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.56937274,45.11852431,41.88465923,39.36302607,40.68426179,42.83502488,41.15752149,40.00257422,44.38755562,46.90628804
IBRD only,IBD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.915667289,1.928792414,1.946736224,1.951098561,1.879067033,1.809286956,1.836297899,1.936391578,1.759829279,1.86351112
IBRD only,IBD,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,96.55918825,99.25771654,99.76763223,104.2490803,107.3728104,108.6217859,111.3626908,109.9676113,112.0866358,110.0735071
IBRD only,IBD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,29.59414484,27.78166531,26.66923193,25.29733068,24.01882776,23.48982017,22.57829199,22.01384705,21.35902436,..
IBRD only,IBD,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Net migration,SM.POP.NETM,1875644,1706308,1000168,-506027,-843048,-1650617,-1665510,-200387,-816651,..
IBRD only,IBD,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,33670220030,35140350227,30650490095,32304060224,31523079824,28479630036,24710170135,34609030038,39507310354,..
IBRD only,IBD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2.9014E+11,3.13176E+11,3.10417E+11,3.03677E+11,3.36351E+11,3.61619E+11,3.74723E+11,3.77209E+11,4.30604E+11,4.35504E+11
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,64.36037643,65.04503278,65.7081789,66.34712923,66.97643961,67.55829768,68.0997993,68.58417568,68.96805407,..
IBRD only,IBD,Population growth (annual %),SP.POP.GROW,1.084404104,1.06408814,1.019547605,0.972434549,0.93964803,0.868956325,0.800344382,0.706875806,0.581067643,0.378198634
IBRD only,IBD,"Population, total",SP.POP.TOTL,4567977613,4616584921,4663653202,4709004177,4753252242,4794555928,4832928887,4867091692,4895372787,4913887020
IBRD only,IBD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.87705994,95.46338654,94.87747192,95.78887939,95.30700684,95.1763382,94.5795517,94.59642792,95.82215881,100.8933716
IBRD only,IBD,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.71427173,19.70869404,19.67349608,19.41772358,19.34913266,20.06605701,20.54226049,18.84115533,19.44364872,..
IBRD only,IBD,"School enrollment, primary (% gross)",SE.PRM.ENRR,107.2700806,105.0695496,104.8394928,106.4188004,105.5917969,100.4695663,100.1140976,100.7633514,101.1969528,103.7350082
IBRD only,IBD,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.020509958,1.022580028,1.02165997,1.031780005,1.027439952,1.008000016,1.00849998,1.004080057,..,..
IBRD only,IBD,"School enrollment, secondary (% gross)",SE.SEC.ENRR,81.54637146,83.36817932,83.29483795,83.59499359,83.25218201,83.99147034,84.49947357,85.66944885,87.14199066,87.71555328
IBRD only,IBD,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Surface area (sq. km),AG.SRF.TOTL.K2,72908348,72908514,72911113,72912084,72915228,72915194.2,73013193.08,73008746.88,73008935.13,..
IBRD only,IBD,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.17141656,11.83018534,11.66602669,11.46773429,11.59093245,11.5941612,11.18866927,10.88455895,11.19618905,..
IBRD only,IBD,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,11.30297465,12.67107057,12.67107338,12.92262848,13.25500829,13.68810545,..
IBRD only,IBD,Time required to start a business (days),IC.REG.DURS,32.91791045,30.32537313,29.59552239,29.63731343,26.9880597,24.58507463,23.66865672,..,..,..
IBRD only,IBD,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
IBRD only,IBD,Urban population growth (annual %),SP.URB.GROW,2.308526597,2.28855921,2.223309707,2.144331966,2.087982804,1.991401573,1.894770602,1.76876486,1.624713183,1.376601226
IDA & IBRD total,IBT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,55.94848036,55.61172875,51.61497764,49.95936301,49.17714393,48.2610178,47.4653433,46.74656949,46.38677676,..
IDA & IBRD total,IBT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.802025713,8.830581897,9.200026022,9.195060663,8.785962337,8.387684605,8.573742705,9.41649646,9.000333828,8.91554459
IDA & IBRD total,IBT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,8.912871878,8.936045291,9.062292917,9.143188224,9.113391604,9.162764405,9.09528681,..,..
IDA & IBRD total,IBT,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,..,81.11586867,..,..,..
IDA & IBRD total,IBT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.377336304,3.377851719,3.304426403,3.284206202,3.329160381,3.41716183,3.418784712,3.29891754,..,..
IDA & IBRD total,IBT,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,62.54025313,..,..,..
IDA & IBRD total,IBT,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1897.985953,1943.534549,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1316.226531,1335.92256,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.63017999,25.74756458,24.19358782,23.14351848,23.77491933,24.85366341,24.00656976,23.06580078,25.45938437,26.95610878
IDA & IBRD total,IBT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.655468445,2.643225186,2.608635186,2.612509412,2.591606654,2.522900833,2.483690849,2.418926265,2.384557102,..
IDA & IBRD total,IBT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7.75135E+11,7.04692E+11,6.56449E+11,5.93307E+11,5.7542E+11,6.48736E+11,6.13706E+11,5.70642E+11,8.43756E+11,6.3378E+11
IDA & IBRD total,IBT,Forest area (sq. km),AG.LND.FRST.K2,30887231.13,30830306.88,30773382.62,30730056.4,30663489.76,30614171.74,30562216,30511789.4,30460343.37,..
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2.87399E+13,2.97965E+13,2.79958E+13,2.82058E+13,3.10235E+13,3.29381E+13,3.36917E+13,3.24843E+13,3.82894E+13,4.0574E+13
IDA & IBRD total,IBT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.216690361,4.843754978,4.327114611,4.447572922,5.127330814,4.884005335,3.963216616,-1.306020109,7.24122058,3.628124186
IDA & IBRD total,IBT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4636.118662,4782.968229,4635.913797,4536.514261,4616.784819,4941.832683,5180.589679,4987.12685,5476.041833,5877.954363
IDA & IBRD total,IBT,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8996.656217,9292.815744,9360.719882,9668.48384,10140.36871,10749.5975,11230.55847,11050.10828,12154.77274,13434.67622
IDA & IBRD total,IBT,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,2.81853E+13,2.94645E+13,2.89292E+13,2.86699E+13,2.95458E+13,3.20117E+13,3.39535E+13,3.30513E+13,3.66648E+13,3.96999E+13
IDA & IBRD total,IBT,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.46952E+13,5.72464E+13,5.84131E+13,6.11029E+13,6.48948E+13,6.96326E+13,7.36048E+13,7.32326E+13,8.13821E+13,9.07382E+13
IDA & IBRD total,IBT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.62786994,32.65153621,32.39536262,31.98377181,32.36267703,33.33325742,32.7618033,33.12496269,34.08066096,33.6887166
IDA & IBRD total,IBT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,19.44899557,19.45139547,20.33937391,20.24261084,20.77181691,21.14904395,21.07503313,22.46339836,20.92912482,18.29389646
IDA & IBRD total,IBT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83.22277579,83.57314152,83.95737501,84.28413227,84.60922205,85.70476019,85.55538451,82.85432084,80.88162262,82.78116238
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.58627103,25.98532325,23.89787783,23.03366309,23.82172417,25.05077775,23.99060095,22.23429133,24.51141334,25.9136073
IDA & IBRD total,IBT,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.96663307,34.39892731,33.97834839,33.19861594,33.55134032,34.30232436,33.54462042,33.14502938,34.79567633,35.34891986
IDA & IBRD total,IBT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.576696347,2.942102922,2.883509375,3.022306443,4.12440824,3.6266473,2.879171144,2.873260202,5.906707663,8.307055007
IDA & IBRD total,IBT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.91100328,70.23649376,70.52347051,70.80497557,71.04229059,71.32110705,71.52509557,70.82146154,69.77952813,..
IDA & IBRD total,IBT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,46.06854079,44.60531822,41.24553657,38.73147629,40.13703185,42.37247738,40.7316467,39.40241546,43.94391386,46.41849519
IDA & IBRD total,IBT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.890722495,1.900572073,1.915329597,1.917822166,1.85681474,1.785540159,1.802993514,1.898271961,1.739757506,1.827768341
IDA & IBRD total,IBT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,88.15074324,91.55601639,92.74017015,96.29994723,98.74663354,102.0057957,103.582149,103.2262179,105.0533491,104.6778034
IDA & IBRD total,IBT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.94317808,48.0984731,46.92310419,45.32553397,43.96596631,43.46836206,42.59397979,42.08930958,41.32163138,..
IDA & IBRD total,IBT,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Net migration,SM.POP.NETM,-3705364,-3390883,-3920933,-3881250,-4107622,-4083590,-3891389,-689611,-2014815,..
IDA & IBRD total,IBT,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,1.01805E+11,1.00003E+11,95612540105,99352630541,1.07217E+11,1.08916E+11,1.05625E+11,1.33139E+11,1.31219E+11,..
IDA & IBRD total,IBT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3.94074E+11,4.24432E+11,4.24778E+11,4.15788E+11,4.56035E+11,4.95157E+11,5.14818E+11,5.1803E+11,5.87251E+11,6.06077E+11
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,63.28769509,64.1293763,64.95881791,65.7873337,66.62291596,67.43531169,68.2300532,68.99576549,69.69454027,..
IDA & IBRD total,IBT,Population growth (annual %),SP.POP.GROW,1.351515555,1.328865061,1.297681912,1.275179804,1.263456568,1.219473908,1.177622989,1.11900279,1.028626228,0.874352199
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,6079501853,6160290229,6240231201,6319805369,6399653365,6477695468,6553978299,6627317499,6695487825,6754029970
IDA & IBRD total,IBT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.001734939,1.00638585,1.005657625,0.974308661,0.963405961,0.947835474,0.93947599,0.935495676,0.909752678,..
IDA & IBRD total,IBT,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,86.61585999,86.32550049,85.94371033,86.63069916,86.42308044,86.56015778,86.22834015,86.35961151,87.23735046,90.30303192
IDA & IBRD total,IBT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,17.62620273,19.54621471,19.47363744,19.20083291,19.1580847,19.8408041,20.32043298,18.66068265,19.30271862,..
IDA & IBRD total,IBT,"School enrollment, primary (% gross)",SE.PRM.ENRR,103.2766113,101.7340317,101.3165588,102.4873276,102.0820465,99.2600708,99.37911224,99.98375702,100.0211792,101.6002884
IDA & IBRD total,IBT,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.990509987,0.992699981,0.993640006,0.999930024,0.998300016,0.985130012,0.986320019,0.983709991,..,..
IDA & IBRD total,IBT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,70.33217621,71.25035858,71.26413727,71.44761658,71.08744812,71.76544189,72.11106873,72.86251068,73.70372772,73.91194153
IDA & IBRD total,IBT,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
IDA & IBRD total,IBT,Surface area (sq. km),AG.SRF.TOTL.K2,98545622.41,98543770.96,98551248.54,98552207.92,98555693.28,98555254.58,98653246.2,98648759.75,98648947,..
IDA & IBRD total,IBT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,12.12536354,11.81382515,11.66197626,11.45776581,11.58225217,11.58391904,11.20773851,10.90032186,11.20598939,..
IDA & IBRD total,IBT,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,11.59775661,12.72559576,12.72562827,12.92679237,13.17085708,13.52172262,..
IDA & IBRD total,IBT,Time required to start a business (days),IC.REG.DURS,30.65785714,27.70785714,27.52269504,27.02198582,25.26666667,23.84822695,22.96808511,..,..,..
IDA & IBRD total,IBT,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
